,aweme_id,comment_count,digg_count,download_count,share_count,duration,comments
95,7231222564524412206,44,8121,3,71,10767,"['Sniper', 'Np man', 'sniper!!!!', 'sniper', 'Good eye', 'Well when I was wacthing it I was paying attention to the fall more than the hit so', 'Ik it was just not in frame so I couldnt see it', 'Gracias', 'bro I freaking love advs', '@owen which']"
96,7240031972649733418,3214,1244801,330134,69953,12134,"['Use brakes', 'Ill just get an automatic thanks but this was a cool vid', 'love a manual over automatic any day!', 'My dad taught me how to drive one at the age of 10 and love itt!!', 'Ok, good. now how to turn it off', 'why release that clutch fast ?', 'They should make one that does it automatically', 'please make more of these videos. I need to learn how to drive', ""you're not using the clutch balancing properly, it's too fast"", 'Its the going thats hard. I stall it when I try. The rest I can do fine like changing gears and stuff. But Im an automatic gal because eff that']"
97,7245939792465169706,30,9040,206,44,7686,"['channel: How ridiculous', '@: slap', 'Wow', ""I don't play drums, I'm a drummer and I don't even have drums... could you donate them to me?""]"
98,7249130935587785990,2248,333135,2637,1808,13768,"['Can yall do yao king ?', 'These people have to stand there and stare at nothing and act shocked', 'Hes 73', 'iamgina wue mido 1.46', 'He 72', 'ohh my so tall', 'If i was 7,1', 'Am the same as the youngest hight', '40', 'Hes 73']"
99,7252440552799718702,70,9373,96,73,5152,"['Cool', 'Nice', 'the heat seekers are working great on this one!!', 'You are stunningly', 'amazing', 'wish i was there for that', 'your sweet', 'Crying while reading these comments', 'wow wow nice', 'Yeah let them be free']"
100,7225943524368190721,638,301751,23505,5742,12234,"['2018', '10', '10', '20', 'ozbechilide']"
101,7223520417305365806,341,26932,4,2301,33878,"['1000 more hp then mine', ""but still can't put that power down"", 'Dayummm', 'Sweet Jesus', 'I need this in my life', 'I thought it was a stage 2 build 5.2', 'gotdamn', 'COUPLE twin turbos?', 'Laughs in E vehicle', 'That V-tech is insane!']"
102,7254591865217928475,6346,662849,4193,3738,60118,"['Mission accomplished by Agent Khaby', 'Awesome bro', 'wow', 'honor', 'Legendary', 'nice', 'from', 'support me', 'the best', 'Hiii']"
103,7235360889304550657,26017,2295480,81698,79324,19250,"['so many kittens he will throw to fate', 'heaven?', 'chce te koty a si popakaam', 'what if you cut them all and one is left?', 'I would take all', 'Jeju and they are the same left after all it is tiny', 'please give me one', 'wow', 'and I get shivers/shivers', 'help them  please ! take care of all']"
104,7223773555865963819,143,28106,2,3814,30698,"['Goodest pups!!!', 'The real Paw Patrol!', 'So camper is a pro', 'No shoes?!?!', 'I wish I love my job this much!', 'I like to think of each of these dogs as characters in a mountain heist with each of them having quirky personalities suited to their specialty.', 'All the mal wants to do is work', 'Camper looks like a wild child', 'camper is READY', 'Hear me out. Do a charity event and set up photo opportunities with each dog. All proceeds go to well them haha. Just think about it please']"
105,7250238249459944750,5643,1058576,1130,65553,13934,"['Strong woman', 'Its the wave for me! Amazing', 'Awesome like his momma', 'Wow', 'Same here', ',  3-,     2', 'Goals baby', 'awesome']"
106,7242391178610494762,1253,97622,1221,6252,8667,"['she starts in english?', 'wow love her  England', 'They should make a LIST of things that bother them', ""don't leave those Karen are the same all over the world !!!"", 'she started well but at the end WTH??', 'I got to know what is she saying in Germany', 'I felt like ww2 just kicked in', 'Well that escalated so fast...', 'You may need an umbrella eventually lol', 'why the insults']"
107,7227249569615088942,935,57227,2750,1590,6267,"['Wow your baby is a big baby', 'how do they do that?', 'u most not do that because the BBY can drink the water', 'Nirvana Nevermind', 'Nevermind:', '""swim, survive, enjoy""', 'Whats everyone so mad abt', 'Baby instinctively knew exactly what to do', 'swim, float, swim=\nSURVVE=', 'Nirvana ?']"
108,7227026192711290155,10120,2912512,117839,132765,8400,"['just a question when can I stop constantly holding my baby when in water', 'so butifull', 'so cute', 'Water spirit', 'she is very\ncute', 'how cute', 'song title please', '@Alexis alex baby', 'how do you know if the baby will breath in the water?', 'oh my.']"
109,7227360483689614638,6741,3111444,219158,234747,18412,"['Omg..', 'Ppl acting like this isnt Hispanic food', 'Wow', 'me :singing bout the cheesecake', 'What cheese is that', 'Very good', 'Yammmeeyyy love it', 'Ingredients please', '@skylerbrendle152 make', 'tHaT lOoKs So GoOd!!']"
110,7222263931551730990,3541,805422,63079,7223,5734,"['perfect', 'super star', 'hard work', 'absolutely gorgeous', 'cool b', 'wow', 'hii dear', 'wow', 'Miss Flash', 'follow back']"
111,7237425581032394030,261,225279,33383,3618,9869,"['all dreams have a meaning my dreams', 'I win it', 'Thats cold', 'it looks like we do shows', 'good bro', 'Hola', 'music name?', '@Eric.m @Alex @ us asf', ""I think that hoop is 2.80 meters from the ground with that height, even I'm short of it, he's fixing it"", 'omg Bro basket']"
112,7251598273390054698,688,195165,18737,5481,6919,"['follow back', 'smooth', ""that could've gone so wrong"", 'Broske has Inf rid', 'bro have ultimate rizz', 'Ahh this is too cute', 'cute', 'love is blind', 'oh master rizz teach me your ways', 'Aww so much of romance']"
113,7229831884811914498,11242,7977036,271644,189465,26700,"['Where the hell is Lynn?', 'I thought the Generals were due!', 'bro got violated by the handshake', 'I remember seeing the Harlem Globetrotters around 30 years ago and they were amazing', 'support koro please', 'legend', 'nice', 'I like how he can play with the minds of others', 'Thats duke Dennis', '[TicToc]']"
114,7239856064768871722,2103,1116562,20973,35554,8367,"['I need', 'so beautiful', 'Eyes', 'Thank you', 'Love it!!', 'GOOD', 'An', 'ingredients: chocolate cookie\nmelted butter\neggs (separate the white from the yolk)\nflour\nmelted chocolate', '@Kylie McKenna please', 'Nice']"
115,7244218237649505579,3681,1100393,122130,44012,19234,"['THE PAPER OF DOOM', 'minecraft tutorial', 'pls sound', 'Why is the sound making me laugh so much', 'I sell real ones at work-', 'Can you do deathshard?', 'Bro be making everything in origami', 'slow down version please', 'this goes in the save but never make', 'can I have ot']"
116,7227504926187064622,491556,614695,7425,15163,14600,"['MEEE PLEASE', 'MEEE', 'Me please', 'Meeeee', 'me pls', 'meee next pls', 'meeeeeeeeeeeeeee', 'pick me please', 'meeeeeeeeeeeee', 'yoooooooooooo']"
117,7245735479046573358,2996,53435,0,7814,6300,"['@maya chicago bears looks like harry styles w ******', '@chelsie @leighann\nI SWEAR', '@just that guy THOSE pictures of me', '@lexi!ong', '@syd <3 @cali foreheads', '@elin that one picture of me in 7th grade', '@yuri we know tm of each other..', '@calypso/cappy only reason i keep u around', '@mia every grade **', '@hi 7th grade']"
118,7236113399279652123,47526,7480929,521026,755653,62509,"['I miss my ex', '@renzotorresbisso what do we do if maya is like this', 'cute', 'all: what cute kitties\nme: what a great editor', 'all type: oh how cute and fun and I stayed: wait are the many well?', 'The kittens are so cute, that I will fill the house with them', 'Me if I were a cat:', 'I saw it with my cat lol', 'I love cats sm', ""omds when I'm crying all I need to watch Is this it's so funny""]"
119,7227576394312633642,39459,7586949,92633,523075,25934,"['The girl: what I came for was this', 'she not playing', 'La Nia started like this and ended like this', 'one is strength and the other agility', 'she looked at you like ""? I didn\'t even do anything""', 'The boy in the red cap was very surprised just like me haha', 'She look at the camera like I told you I was go do it', 'Esooooo', 'how old is she?', 'what I came for was this...']"
120,7226829422505053483,16953,2629772,30460,387606,51106,"['saved the best for last I see', 'This will knock their socks off', 'I go to Hardys', 'this is so on point', 'WEOW', 'was it Krispy?', 'Got me dancin', '@Tru.son THIS ATE', 'real talent.', 'Slaps']"
121,7243132573583494446,11529,2730780,134619,49432,61078,"['the sound', 'I love the song!', 'dear God', 'My heart will go on?', 'game name', 'amzing', 'tell me howa longer us the wall', 'Ludoviko enaudi experience pls', 'pov: u see for memes', 'game name pls']"
122,7249150433166576942,8467,2262038,49882,191939,10234,"['I love them', ""I have a question, do you have insurance, I imagine so that you don't get a melt from bending it when you lift it"", 'yeah... bc im broke?! duh', ""ma'am i need them to go in 5 increments i can't lift 10 lbs then double to 20"", 'Youre assuming I lift more than 10 lbs', ""yes because I can't lift"", 'poor mailman', '$375 is a decent price', 'I hope that locks well cause i dont want a plate to fall on me face mid rep lol', 'Retirement money with a simple idea']"
123,7254259184492006702,118,26936,6973,1147,5898,"['Single single single', '@Alexis alex nuro bezede', '@Alexis alex', 'pretty smart 1000IQ', 'I taught it was gonna get spilled', 'like my comment', 'Bro is ironing Jean', 'the cheaper the better', 'great idea', 'this man is genius and smart']"
124,7225661270194769194,717,320351,38909,1578,21900,"['Beautiful', 'cool', 'the judge with a black cap reminds me of the protagonist of a Netflix series called Blind Spot', ""the voice B are twins. Love their beauties and talent but I'll go with the voice A specially the screaming part"", 'The Voice', 'My favourite song', 'is the screaming for me', 'oh wow', 'the screaming for me', 'B nko una dey whine my data']"
125,7245297545981775150,2733,974938,25063,11520,27677,"['how beautiful', 'i remember her n her dad beat boxing years ago n it went completely viral', ""I mean yeah she is okay and it's entertaining to listen actually but dk why she is like...everywhere? Is she someone famous?"", 'Pentatonix, you have your second beat boxer here', 'I think she is very good in both years 2015 and 2023', 'I like the beginning of the beatbox', '2023', 'she set the record n she has broke it', '@nalli how', 'wow']"
126,7232679168662621486,460,75250,66965,7894,5804,"['l like', 'wow', 'Oh, my God', 'Bro got skills', 'foodball', 'good luck', 'I love soccer', 'if I tried that I would become the goalie', 'no is ronaldo']"
127,7225051545497308458,282,73265,3,5889,25134,"['@vals.11 basically how it works', 'I was that psycho closer', '@im_delaney__ koryns the pitcher that saves the game', ""I listen to it cus I'm a shortstop"", '@unknown246467 our damn team', 'The shortstop in the background', 'Its me. Im psycho closer.', 'Nice video bro! How did you come up with this?', '@j_clam23 true?', '@athlete_bella1 Ive been in all of those situations']"
128,7253102458984074542,17008,1460282,17422,24322,21088,"['Marshmallow eats a marshmallow', ""It's been like 6 or 7 years since I heard ALONE by marshmello"", 'I LISTENED TO MARSHMELLO AS A LITTLE GIRL AND THAT WAS MY FAVORITE', ""Marshmallow but that's cannibalism"", 'marshmallow ate a marshmallow', 'I FORGOT ABOUT YOU', 'He upgraded himself from DJ to chef', 'that sound he make in the middle of the video', 'I used to listen to marshmallow all the time and now he cooks?!', 'OMG I completely forgot about marshmallow I remember the good times']"
129,7234772185548590337,48008,2978804,121994,135123,9544,"['Hyunjin!!', 'the', 'I LOVE THIS', 'i died', 'Aww', 'how handsome', ""I'm dead"", 'cuteeeee', 'so beautiful', 'so adorable']"
130,7238324918872444202,1454,1467398,25348,11530,7067,"['wwwwaaaasssss', 'luckiest man alive tio dodge that tackle', 'so beautiful', '!local', 'Football', 'No one talking about the defender was gonna do a flying kick if he did a header lmao', '@Prznathan the mm tonight son', 'ufff kings league']"
131,7253784960971181355,1648,204470,34000,10277,5875,"[""everyone thinks it's funny but actually it's a big problem if u bump ur head.. there's a chance that will effect to ur brain.. and can lead u to death"", 'I know how it feels', 'cloud', 'time to shine', 'laugh wan kill me', 'my best sound at the moment.', 'This sound never fails', '@Alexis alex by', 'They will not sleep in the house today', ""I hope she's fine""]"
132,7248973880721706282,3257,893784,17983,20224,6013,"['Crazy how I made this same mistake yesterday n now Im seeing this', 'whay?', 'I will never learn, damnnnn uu normal gear', 'I do c and', 'hit the clutch way too early', 'Song name', 'If they brake the same why shoes it matter which is correct', ""always Brake pedal first..it's fine if you're late at clutch and the engine stalled..every steps take milliseconds of judgement"", 'should be giving yourself much more time to break than that', 'its definitely break first then clutch do yall have license']"
133,7234160186418564394,193,44416,1,1327,19934,"['In Hoc Brothers', 'Song is a classic track well done', 'what song', '@LILA TUFFFF', 'legend', 'In hoc boys', 'Theyre not enjoying it enough', 'In Hoc', '@The Grace Gray song do fire', 'you being in sig chi makes all the sense in the world']"
134,7232271816784448814,8406,1216911,4118,34283,136867,"['The legend says that whoever has the money to do all of that can afford a bigger space to live', 'WOOOOOOW!', 'design:\nbuget:', 'wow', 'amazing', 'I CALL TOP BUNK', 'wow very nice', 'Love this', 'Love the song', 'loved it']"
135,7238445795886845226,43318,7087529,247404,487078,5875,"['never let them know your next move', 'I leveled the game', 'pro player', 'little nightmare', 'SOCORRO', 'luffy super was going to do that', 'me doing something without any prior explanation', 'Me doing things when I realize someone is looking', 'work hard \nwork smart', 'me in life']"
136,7228686258925653294,284,78465,8,3107,22934,"['Every girl is an angel.', 'the laughs .', 'Like this moment', 'kate is my cousin', 'wish i could do it all over, never realized how precious these moments can be', 'This made me so emotional. I wish I could experience sisterhood like this.', 'aww to experience this', 'Just remember never let a relationship conflict & control your friendships & you wont have to give any of this up.', 'Aw', 'I was like that too on my senior prom night']"
137,7236048676785868075,1591,123990,2391,4995,4922,"['HI', 'love orange kitties', 'so cute', 'real', 'Same', 'meow meow', 'The dream', '@smiling_tokyo us', 'Cutie', 'HI']"
138,7244038127860321544,293,175080,394985,245884,8313,"['Good afternoon', 'Nice so beautiful', 'lindo', 'so cute', 'TOP', 'Hello', ""wow that's great so beautiful"", 'Lindo', 'amazing', 'wow wow super']"
139,7226733296066071810,42863,7326922,170311,803237,28779,"['I be making people take there shoes off', 'Bye i have 49 dollars what do uou want from me', 'I didnt see a cup holder for my mcdonalds sprite....', ""nah i don't think i will survive driving this during zombie apocalypse."", 'technology has refused to recognize poverty', 'Or you could just push the door', 'This car costs $128263636272 thank u.', 'It looks so delicate', 'The only thing Ill be putting in sports mode is my crocs', 'Ok thats the prettiest car interior Ive ever seen']"
140,7233092568601398530,11757,3406170,27272,20274,8381,"['What a talent', 'I LOVE', 'pls pls do crybaby/melanie martinez cosplay with the brown pigtails', 'try to cosplay gus from sweet tooth and I love it', 'the Danganronpa pose at the end gave me flashbacks', 'AMOO', 'pebble cosplaying danganronpa was smth i didnt know i needed', 'slay', ""junko y marfa I couldn't believe it"", 're']"
141,7242241910016838954,906,287955,14941,35034,5875,"['life no hard', 'the design is very human', 'Bro doing cardio', 'A person who thinks all time', 'vab for it works', 'Only in Ohio', 'where', 'modern problems require modern solutions', 'Oh come on', 'The design is very human']"
142,7238965133274287406,688,89189,1,2916,34388,"['y am i crying tho', 'amazing bro', 'I love this so much!!!', 'LOOOOOOOOOOOOOOVVE THIS!!', 'Come on!! I love this!!', 'I would have loved this in High School', 'Wow beautiful', '@our school could never', 'I wish', 'I LOVE this']"
143,7245345915899219243,1553,361236,12820,68461,5875,"['Genius', '@BotCatcher get em', 'Wow', 'Why is this kinda smart', 'Legend', 'He really said not today.', 'Back gear', '@Marcelo Ramirez hahahahahaha', 'When u cant afford the bumpers for the back', 'MISTER BOMBASTIC-BOMBA FANTASTIC']"
144,7233434126966099242,508,40049,2,7133,15567,"['I was so sad when they took the log ride and the tornado away.', 'best song ever', 'Going there today', 'Ong I still go therr', '@Theodore its the only reason why i can stand living here , i met my bf there he doesnt know hes my bf but we are', 'Real', 'Going tmr!!', 'Ayyyy yuhhh', 'im going there on monday for school', 'bro i just went to adventureland today and the monster was wild']"
145,7231289696939216171,200,31558,38,15186,8567,"['@abrillmwuahh SHOW HER THIS', '@ sending this to ur mom', 'She said thank you favorite son in law Im in boys', '@ send it to ur mom', '@jj ima send this to your mom', '@Daysiiiii HOW DO I SEND THIS TO MY SUEGRA?!', 'Sent it to her', '@Sammy  Yk what I might just actually se-', '@show ur mom for me plz', '@RYO  should i send this to ur mom']"
146,7234217850741787950,542,41828,0,3647,71168,"['I could watch that all day', 'This is freaking amazing. I have never seen glass made with centrifugal force before.', 'That\'s really cool. I feel like it would have more consistency with the shape, but doesn\'t have that ""made with passion"" feel to it.', 'Ooo purple', 'My anxiety as he walked away with the bowl..its gonna slip off!!!', 'Very cool!', 'Thats so cool.', 'That looks like the same purple as my Pyrex', 'That color is gorgeous!', 'Look at that!!!!']"
147,7225790195495374123,123,160391,16,1599,11770,"['Bruv that happened to me the same week I sprained the same foot', 'ball she dropped it', 'This so cool!!!', 'The happend to me today', 'My daughter plays shes 10 above the knee amputee', 'Why are the bases so close together? He look way closer than baseball or am I wrong?', 'You are so brave for playing with only one real foot if I were you I would be so scared! You are such an amazing and brave person!', '40 mph ball', 'what youth and team was that bc I think ik the catcher', '@karina OMG']"
148,7227507336649428270,26371,11149531,110692,140571,12500,"['I want a dad :(', 'Every girl always knows their one person who never leaves her in any condition .. i.e. father', 'season?', '@maddy <3: my dad would yell at me', 'WHY am i crying', '11.3m equivalent', ""Father's love is like a mountain."", 'Hi', 'crying', 'cuteee']"
149,7252561276864367914,6721,907479,12470,40973,63534,"['i love this dog', ""OMG it's so cute"", 'so cut', 'early', 'Hello', 'so sweet', 'Bro why am I going to the same video', 'the whimper at the start', '@miCHEALLL this dog got it better than u']"
150,7254913587083218219,21,17988,0,92,59883,"['part 1', 'part 3', 'Why does grandma have this ridiculous glasses', 'your fake', 'How would Billy know if he had to go to sleep?', 'Gramma built different', 'Grandma got new glasses', 'Bro tommys like a big snitch', 'Tommy snitches to grandma and billy snitches to mom']"
151,7230086212260990254,3588,1015649,123537,11884,156711,"['boys and flowers', 'Se parese a boys over flowers', 'BOYS OVER FLOWERS Meteor Garden F4 THAILAND', 'my favorite', 'please\nwhat is the title', 'What movie series is it?', 'kdrama name pls', 'so charming', 'i like it', 'name of movie pls']"
152,7233119631777500458,21937,6160391,645497,814769,64811,"['so cute', 'or last', 'the end', 'So funny', 'Nah cause the hose one so dangerous', 'The goalkeeper', '@Gabyyonly reason why I like babies', 'First one lolq', 'the last one washing phone and laptop', 'Apple']"
153,7244947111890914561,2993,680191,28535,19723,9287,"['wow', 'idol dance so pretty', 'love you [cry][cry][cry][cry][cry][cry][cry][cry]', ""I really like you video,but you don't reply me"", 'Green screen', 'Hi', 'sooo cute.', 'wow very cool', 'so beautiful', '@ plzzzzzzzzzz lets do this']"
154,7245360703190650155,5130,2836547,19577,45236,15634,"['YESSIR', 'find peace in yourself and love God always', 'Earth', 'I have no enemies', 'Bro has no enemies', 'Literally me', 'i met u tho dog ik you', 'real.', 'Me n @Doelcora', 'bro i thought he said nobody owns you']"
155,7242455958713126190,4047,3636609,3452,41059,59372,"['Hi I love your videos', 'what about wifi?', 'Lemme tag along', 'I wish I lived in a place like that!! Absolutely love it in every way.', 'if I had decent WiFi. that would be the life', 'Thats looks so nice', 'That looks so cozy', 'That looks so cozy ong', '@A? STOP THIS IS MAKING ME WNAT TO LIGE IN A VAN LOOK AT THE END', 'Can you do a van tour?????']"
156,7239630776420093227,2413,651397,41672,13651,5934,"['v b mh mnh m in th...', 'hi', 'Mnh m mnh m', 'Qu l mnh m', 'mnh m', 'Bald Muichiro', ""I'm weak"", 'ht hn', 'Ri mnh m d cha kakak', 'Yamate']"
157,7252605719659187498,1555,66302,11310,17873,136486,"['Beautiful', 'yes Yes Yes Yes', 'thanks for sharing', 'Real', 'I wish', 'so true', 'This is true, if you still have your mother. Please tell her you love her. I wish I could, but she is in heaven', 'very true', 'yes true love my mother I will protect her with my life', 'i wish i could say this about my mom']"
158,7222466751584357675,4527,631787,36678,7365,27050,"['Ai bnh yn hn ai m su hn - Dng Yn Phi', 'Hahahaha', ""Why don't you think twice? :)))"", ""Can't wait to find out @duccuoi96"", ""I don't know what to say"", 'xin tn bi ht ny', 'I consider this person to be in need of compassion', 'Cun qu', '@bn b sn pig how th bn!']"
159,7244448124025048347,567,104797,1660,646,16625,"['chords?', 'I have this song on repeat x', 'Please release this version', 'love this song', 'My cat is called delilah', 'i love this song', 'these paid or bots in the comments', 'this song is horrific', 'Woooow  I feel it, I love it so much']"
160,7248396708529376554,10404,1914388,9702,117572,8148,"[""I'm Ashley lol"", 'Im Ashley', 'Ashley? I thought it said actually', 'My name is Ashley', 'Ashley here', 'Ashley is from RE4', 'So my name is Ashley', 'I am also Ashley', 'My moms name is Ashley', 'my name is Ashley.']"
161,7223039337921776938,66,72293,6,4345,11500,"['Soo cute', '@bossmanjorge__ lemme give you a daughter', 'ohh my', 'Aawww with the fan soo cute', 'ofc <3', 'Ty', 'me frr', 'gonna be our daughter watch', 'I love it']"
162,7235640556846648622,37608,8814045,322699,515295,8151,"['@9/26 herra na babe katti cute', 'ha u flinched', 'the puppy really said i may be small but i am da boss here', 'How brave the baby :O', '100 times so i watched', 'made my day', 'small but dangerous, dangerously tender.', 'boy. oh. look for. to the. Miguel. miggguuueell', 'my salary against my debts haha', 'wau the bets bayby']"
163,7245648965654596910,280,243279,2024,6975,86054,"['Bro I cant stop laughing bro', 'Let that baby use his mobile potty, wherever he feels necessary', 'HAHA these are so funnnt my kids loved it', 'You scared the baby', 'Bruh this gotta be one of the best TikToks Ive watched today', 'The second got me laughing so hard whyd her fast look like that', 'The car moving with unrestrained children', 'The 10 one GOT ME BRO', 'are we not gonna talk about the way the lady sucked in her belly', 'WHERES WAS THAT ENERGY WHEN YOU NEEDED IT TIMMY']"
164,7251564119164276010,1876,488606,10678,8366,22336,"['Bro is the chosen one', 'Danmit I wanted to see those satisfying orbes fall out', 'i dare u to find an old i phone n roll it down the stairs', 'I heard a theory that that jar is still rolling', 'not a jolly good show', ""He didn't come here to play"", 'Jolly good show', 'Oooooooo okay', 'wow so', 'me watching these every midnight']"
165,7233533212549483782,575,233074,74416,55342,17971,"['@Melanie Parra Grandma', 'holi', 'and I already eating one', 'neee and me with the flu', 'Look so good', 'I was eating lemon and chamoy right now', 'Me watching this being Argentina (7 years ago)', 'in Hermosillo we call it Chamolladas', 'You know that I am a child and I take prepared michelada', 'where can i get forritos']"
166,7224598622044998958,26666,6369256,46410,489272,25034,"['Help', ""he wanted to see what's behind the walls..."", 'Same', '@ Awww', 'nice', 'they grow up so fast', 'Kittens', 'so', 'aw', 'Kittens are clever']"
167,7238664396527062318,523,61737,2,3936,10600,"['AT CHURCH IS WILD LMAOOOO', 'I would say you need church but I think you might need some time away for church', 'Get outta my fyp', 'THATS CRAZY', 'blessed by the Holy Spirit with that rizz', 'where were these church boys at my church', 'Bro in pink was flustered', 'i rewatched this 10 times now.', 'only in korean churches @jennifer @cae', 'AT CHURCH']"
168,7237497850085641515,7845,1401592,34791,93473,17476,"['bro you dope AF', 'how beautiful', 'olee hay', 'He fooled me!', 'OMG this cat is the best', 'how strong is worth even the gesture of the face what style is worth', 'as if lol', 'FULL DANCE BRUH!!!??? WHERE IS IT AT!!!???', 'Bro I watch this everytime I come to TikTok', 'song']"
169,7249506052541107499,509,90511,0,6869,17234,"['No...... okay okay lol', '""No""  so cuttteee', 'she sure did love it', 'Too cute!!', 'Thats right sanggggg', 'Yesss vocals', 'This was too cute', '.  So cute', 'Omggg! So cuteee, you betta sing baby', 'Awww']"
170,7246681467584105755,1733,358588,6397,2859,14558,"['I LOVE THIS', 'wow', 'My new fav!! Keep it up king', 'FOR LOVE MAKE THE VERSION OF THIS SONG WITH UKULELE', 'whoaaaaaaaaa', 'I just love this!!!!', 'my heart fluttered', 'this is becoming one of my fav songs because my nickname is delilah', 'Ive listen to this so many times ik it off my heart', 'I love this song. its on my play list daily. love it. thank you']"
171,7228734249720139054,107,9016,17,84,30038,"['Love these glasses! Bought 4 pair already at Public Lands in Kennesaw, GA. Wearing them in my videos', 'Awesome ad guys', 'too bad the lense coating comes after a couple of months of use and customer service says ""sorry not sorry""', 'Just got back from skating in the Arctic! I Can report, they didnt slip', 'Do these come in prescription?', ""freaking love my goodr. even if I'm sweating like a nun in hell, they never slip!"", 'I have had 5 pairs now and they are THE BEST! Plus yall have great customer service. My goodrs broke and yall replaced them right away!', 'these are my favorite sunnies ever! i wish i had them in every color!', 'Can I have these but as eye glasses. Pls pls s', 'I love my Goodrs! Please make some neon yellow OGs!']"
172,7247481761477741866,174,493546,35832,12109,12422,"[""@Ina HaJJi don't run away wllkey"", 'Smart guys', '@ Nicolas07 rlk this Monday is right', 'ball froze', 'Not simple but genius', 'always', 'Very Go', 'top', '@IanArellano28 tomorrow in the final the second', 'the first great']"
173,7225092501646953770,439,15221,0,907,14117,"['Looked like Eli but I also thought @grayson_chrisley', 'Eli manning', 'Little Eli', 'Eli Manning has family in Mississippi', 'Thats Chad effing Powers!!!!!!', 'that is chad powers. he tried to walk on as quarterback for some northern team', 'Manning', 'Obama', ""It's Eli Manning...pretty sure ."", 'Thats Eli Manning!']"
174,7252820205578063147,4578,155765,3486,50939,67478,"['I will use iPhone no fear', ""thank God I've never used iPhone. am mr. s23 ultra. way too much better than eye-phone."", ""I knew that for a long time, I'm a droid user.."", 'Me going to throw my iPhone away', ""thank Tecno is the adopted fruit because..it's blind and deaf"", 'Still na iPhone we go buy', 'Watching with my friends 12 pro max', 'plz do 1 for itel', ""it's true. there's no fire without smoke"", 'i stands for internet']"
175,7255030068634766634,57,775,1,0,12500,"['I listened to all of the songs today and Im so proud of you!', 'I love your smile', 'I love this song!', 'Streaming it on Spotify', 'I think I rank this song #3 on the album, love them all', 'is it Sawyer?', 'Are you going to make a music video for this song?', 'I love your smile', 'I think Manipulate is about what he went through with the squad', 'so glad to see you happy']"
176,7245479869176597806,726,241236,70,22926,5641,"['nice', 'Very good!', 'so beautiful', 'Amazing', 'Yes', 'nice', 'wow', 'Gorgeous!!!!', 'Just WOW', 'Cool']"
177,7252517715888393514,791,110138,838,6608,7244,"['@Adah  @Aurora us in the winterrrr', '@TyBott wow', '@Alexis alex ale', ""y'all it's a cat tail"", 'Wild corn dogs are good', 'pvz players: yo cat tail why dont yall know this', 'is that a cat teil  idk what is that', 'That is a Canadian corndog', 'new fear unlocked', 'flower']"
178,7253081077286276379,43411,4194595,51240,94155,6965,"['welcome to the century clu', 'No way Arda Guler signing getting more attention than Jude Bellingham', 'New ozil', 'Again crstiano', 'he just destroyed his career', 'the icon', 'mashallah real', 'he is somali boy', 'This guy is 2005 omg he is living the dream may Allah grant him success', 'The boy just started hes career and already has barcelona haters']"
